tipo,geojson,geom
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3036336251412,-34.7005800325835]}",0101000020E610000042F97477DD264DC0A216449BAC5941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.303173073288,-34.7033460476303]}",0101000020E610000065661160CE264DC0EB2B483E075A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3034187272201,-34.7013777533504]}",0101000020E6100000C333C36CD6264DC0106408BFC65941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.295987158946,-34.70894212109]}",0101000020E6100000BEDA3FE8E2254DC0506B8C9DBE5A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3022294603659,-34.7139860711214]}",0101000020E61000005D147874AF264DC00CA244E5635B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3021525307838,-34.7142500695211]}",0101000020E6100000580F23EFAC264DC01BE1D88B6C5B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3030467993,-34.8001762219529]}",0101000020E61000005A13CE3CCA264DC08F29A82C6C6641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3026712966381,-34.7998309593978]}",0101000020E6100000D43FDCEEBD264DC0937862DC606641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2939282015428,-34.7213653954025]}",0101000020E6100000C97F76709F254DC01EDC86B3555C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2942120084105,-34.7211958100185]}",0101000020E6100000571B35BDA8254DC05505F124505C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3017483126504,-34.7139080483358]}",0101000020E6100000753A4FB09F264DC009FAC356615B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2908179345692,-34.7194061112219]}",0101000020E61000004C08A78539254DC0C61EDC7F155C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2792905893653,-34.7418713509077]}",0101000020E6100000C7B345CBBF234DC075FEF2A3F55E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2169899915394,-34.8020909555018]}",0101000020E6100000469CFA53C61B4DC01F269BEAAA6641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2603485388133,-34.7070422075473]}",0101000020E6100000DCE1D51953214DC05127EB5B805A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2618524955912,-34.7063031586077]}",0101000020E61000005878F06184214DC005A45324685A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2688527844393,-34.7046086899288]}",0101000020E61000007A4D9EC469224DC061DC179E305A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2716029002061,-34.7031642183255]}",0101000020E610000024F142E2C3224DC072B6FC48015A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2725751639796,-34.7024419817171]}",0101000020E6100000497F33BEE3224DC001686D9EE95941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2037488460577,-34.8119808498039]}",0101000020E61000002F353371141A4DC06C710DFDEE6741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2301851508328,-34.7211082326698]}",0101000020E6100000076DFFB4761D4DC0BD184A464D5C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2185728873343,-34.731664756276]}",0101000020E610000052724532FA1B4DC0AEEBD330A75D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2186838896023,-34.7333575879939]}",0101000020E61000007B006DD5FD1B4DC08B5A54A9DE5D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2196280437945,-34.7348308227348]}",0101000020E6100000E6B090C51C1C4DC092DEB7EF0E5E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2196562523239,-34.7357759627332]}",0101000020E6100000F00B32B21D1C4DC09F8F20E82D5E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2201284899655,-34.737025992011]}",0101000020E6100000ECA89C2B2D1C4DC09FFE21DE565E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2200729288374,-34.7381371281823]}",0101000020E6100000BB0B88592B1C4DC0CFC004477B5E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2208505710589,-34.7392758047576]}",0101000020E61000001900DED4441C4DC03614EE96A05E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2312396865465,-34.7198872195338]}",0101000020E61000008EA01543991D4DC0655AB043255C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3135920226496,-34.6812074653551]}",0101000020E610000089C88CC823284DC0DCBE64CE315741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2962710281439,-34.7090632529806]}",0101000020E6100000B5508435EC254DC06D2CAD95C25A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3014973190952,-34.7136027241285]}",0101000020E610000035ACD27697264DC0F83B8555575B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2904186742953,-34.719581775644]}",0101000020E6100000821F6A702C254DC0289870411B5C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4237664722903,-34.7813069231616]}",0101000020E610000069D0D1FA3D364DC0048F81DD016441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2790935033307,-34.742002839185]}",0101000020E610000070AAFE55B9234DC059EBF3F2F95E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4004123939446,-34.8342085185373]}",0101000020E6100000DD739CB640334DC0CA944058C76A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4073570296825,-34.824761076866]}",0101000020E61000001A24704624344DC0A1135EC5916941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4086237350823,-34.8010708752868]}",0101000020E61000001C4655C84D344DC045918D7D896641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1832091904179,-34.9572595311205]}",0101000020E6100000F995146673174DC031F9F57A877A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1926180498536,-34.8011535624372]}",0101000020E6100000CF5E50B5A7184DC0F2DE2E338C6641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1829064621876,-34.7860228427644]}",0101000020E610000050A99C7A69174DC07DCA81659C6441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1814647263483,-34.7913517881468]}",0101000020E61000008E85743C3A174DC05DDCF0034B6541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1772993344343,-34.7806226254687]}",0101000020E6100000BA7F9DBEB1164DC0EB733371EB6341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1778673340893,-34.7819670840487]}",0101000020E61000005878575BC4164DC0CB44567F176441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1716075059796,-34.7784508393096]}",0101000020E61000001EF7183CF7154DC07230F046A46341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1856773079889,-34.8340506674391]}",0101000020E6100000F4B52646C4174DC0D3ED192CC26A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2377541765797,-34.7576315302886]}",0101000020E6100000DC7296BA6E1E4DC00181EA11FA6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2387698640155,-34.7495846983215]}",0101000020E6100000CA9BCA02901E4DC0BD6F3264F25F41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2382604182865,-34.7488179537643]}",0101000020E6100000673C40517F1E4DC09F094744D95F41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2345360698504,-34.7655544149989]}",0101000020E6100000B0DE2647051E4DC042DDE3AFFD6141C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2324704863736,-34.7644352250735]}",0101000020E61000004021C897C11D4DC0F2CC7103D96141C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1990308445178,-34.8158003848538]}",0101000020E6100000AD0CBCD779194DC06F81A2256C6841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3950651852737,-34.8361455674062]}",0101000020E6100000F244F97E91324DC0435A65D1066B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4699156208281,-34.9090259734342]}",0101000020E61000000BABEF31263C4DC0A68E8DF65A7441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.466613695039,-34.906978422039]}",0101000020E6100000720760FFB93B4DC0EC6A72DE177441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4387392475442,-34.8903851634061]}",0101000020E610000046D68F9B28384DC01FD61A24F87141C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6388895540203,-34.9267619204114]}",0101000020E6100000FA220622C7514DC02FAC7522A07641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.5557316683816,-34.9407882042553]}",0101000020E610000074861E3722474DC09BDE74BF6B7841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1990646186298,-34.8185805851612]}",0101000020E610000027670DF37A194DC03934A53FC76841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4365202903061,-34.8701630015133]}",0101000020E6100000DD7399E5DF374DC031D85080616F41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4099969085488,-34.8571930579111]}",0101000020E6100000D5D658C77A344DC00E0B8B80B86D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3395733746649,-34.6691548211729]}",0101000020E61000009763ED23772B4DC0FD727CDDA65541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3391803811152,-34.6603842653885]}",0101000020E6100000D32A42436A2B4DC07951BB78875441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4089686444572,-34.8002740791653]}",0101000020E61000003E84A41559344DC0F9EC8A616F6641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2660353707745,-34.8209523338758]}",0101000020E6100000288770720D224DC021C950F7146941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.24637810776,-34.84515604586]}",0101000020E6100000CCA35D51891F4DC01A7EC4122E6C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2364615282779,-34.840199244467]}",0101000020E61000009F5B115F441E4DC0108E1AA68B6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2359888290423,-34.8403060042958]}",0101000020E6100000A47AC7E1341E4DC0A28AAB258F6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.236434405847,-34.8396933238914]}",0101000020E61000008C618C7B431E4DC0386422127B6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.230826068741,-34.8344429894301]}",0101000020E61000004D2768B58B1D4DC045FD2207CF6A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2478094151233,-34.7676404358898]}",0101000020E61000003ACC0A38B81F4DC0ED9DB30A426241C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2458337212689,-34.7694324660826]}",0101000020E6100000488DB87A771F4DC01A2757C37C6241C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2406532094377,-34.7740601470394]}",0101000020E6100000291B70B9CD1E4DC0EB552467146341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2394460452109,-34.7753251259854]}",0101000020E61000002EAB022BA61E4DC0E7EF8DDA3D6341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2395323278331,-34.7754540702524]}",0101000020E61000006130CDFEA81E4DC063A43714426341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2413598992742,-34.7735051341433]}",0101000020E61000006BF994E1E41E4DC085375B37026341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2391661194063,-34.7751747307764]}",0101000020E6100000A894D2FE9C1E4DC068AFF2EC386341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3381325209103,-34.627761068524]}",0101000020E61000000E832BED472B4DC09C8185795A5041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3334449910935,-34.6432083355301]}",0101000020E61000007CE15153AE2A4DC0E5CE96A6545241C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.3009708079385,-34.6729102853785]}",0101000020E6100000BF92203686264DC0DE6B9AEC215641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2854090130659,-34.6845741715702]}",0101000020E6100000028D544888244DC0454A5F20A05741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.256662611025,-34.6931845524425]}",0101000020E6100000AA3A0852DA204DC0A46A7B45BA5841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2500182693335,-34.6946487845279]}",0101000020E61000004A18419900204DC073E05940EA5841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2436228422647,-34.6981125779302]}",0101000020E6100000F30A86082F1F4DC07D91C1C05B5941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.240037949236,-34.7026393726808]}",0101000020E61000003FE24290B91E4DC0DE454316F05941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.235398777459,-34.7067902144677]}",0101000020E6100000315A118C211E4DC0C0220C1A785A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.231527975147,-34.7111079893142]}",0101000020E6100000C9AE6CB5A21D4DC0AC032B96055B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2363041456468,-34.7776254012046]}",0101000020E61000002CBBD8363F1E4DC0365BA93A896341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2352088239809,-34.7783319063315]}",0101000020E6100000455D9F521B1E4DC040904161A06341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.23587515007,-34.7773780685757]}",0101000020E6100000B1BE2B28311E4DC08594E21F816341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2250131878575,-34.7927231594539]}",0101000020E610000025826D3BCD1C4DC07051D6F3776541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2209635253626,-34.7967635238964]}",0101000020E610000048856588481C4DC0F4E3DE58FC6541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2175730526452,-34.8011483106368]}",0101000020E610000013CD0C6FD91B4DC022B720078C6641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2164690968151,-34.8039400575747]}",0101000020E610000029B56542B51B4DC01F9DFF81E76641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2139925832195,-34.8084289252983]}",0101000020E6100000D841E51B641B4DC0FDA559997A6741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2135001259681,-34.8088365573256]}",0101000020E6100000CA5CDDF8531B4DC0E6C2D0F4876741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2093197417818,-34.8108919629712]}",0101000020E61000001BAE42FDCA1A4DC07FC6CE4ECB6741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2020289034815,-34.8126796520918]}",0101000020E610000065A64615DC194DC0F1ED07E3056841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1996179814273,-34.8142337784232]}",0101000020E610000044F6FE148D194DC026D0FCCF386841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2024756283338,-34.8205579981591]}",0101000020E61000001DF7ACB8EA194DC04648630B086941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1989676402501,-34.8150683016852]}",0101000020E610000010EB89C577194DC041DF7928546841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.1995788646373,-34.8165269545532]}",0101000020E61000007F4BDCCC8B194DC0E40D8BF4836841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4601738373029,-34.7514570020383]}",0101000020E61000006FD8EEF9E63A4DC0640D38BE2F6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4600071443687,-34.751383470175]}",0101000020E6100000B27E9C83E13A4DC00E9463552D6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4599826231961,-34.7514068853631]}",0101000020E610000085ADE9B5E03A4DC0D34FCF192E6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4422976566582,-34.8334466316249]}",0101000020E6100000E738A9359D384DC02AE51461AE6A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.461473813139,-34.8382398016815]}",0101000020E61000003FB2EB92113B4DC0BA361B714B6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4618926767421,-34.8381559315711]}",0101000020E6100000436F9A4C1F3B4DC0E8858DB1486B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.468241361766,-34.8397499261833]}",0101000020E6100000B7B53B55EF3B4DC04AE3F2EC7C6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4833732628248,-34.8384037550466]}",0101000020E6100000EECBD12CDF3D4DC0676272D0506B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4853800408621,-34.8366745605051]}",0101000020E610000026D1E4EE203E4DC0E161E926186B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4856894313868,-34.8361656634399]}",0101000020E6100000D6E83F122B3E4DC09D41F979076B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4906125363187,-34.8354494496441]}",0101000020E6100000853F3F64CC3E4DC05CD7EF01F06A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.48487452696,-34.8391760827387]}",0101000020E61000006EFA555E103E4DC06279331F6A6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4846766704373,-34.8390813817965]}",0101000020E6100000C25498E2093E4DC0CEBFCA04676B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4839950593332,-34.8387609383671]}",0101000020E610000085A1D38CF33D4DC072B9B7845C6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4724942147454,-34.8489896041662]}",0101000020E6100000BDF0BFB07A3C4DC0D144FCB0AB6C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4722370498208,-34.849088261605]}",0101000020E610000048787E43723C4DC0638195ECAE6C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7162139306667,-34.9126596413204]}",0101000020E61000009B93E8E5AC5B4DC0CFECF707D27441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7134881269452,-34.9146146718617]}",0101000020E61000002FA83594535B4DC0420BF417127541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.5730019162564,-34.9358593894783]}",0101000020E6100000E86E752058494DC064BB8F3DCA7741C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7133287359054,-34.9144591657416]}",0101000020E61000005901245B4E5B4DC0A13179FF0C7541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7192767859501,-34.9112473455042]}",0101000020E6100000C1360043115C4DC0F4C0C5C0A37441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.718582623733,-34.9106977053861]}",0101000020E61000002334F283FA5B4DC07F960EBE917441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6101694060604,-34.9010784693834]}",0101000020E61000004906F6071A4E4DC0D0900E8A567341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6080912899966,-34.9038199143233]}",0101000020E610000049C275EFD54D4DC0FABEF65EB07341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6406178216171,-34.9262704711914]}",0101000020E6100000408AC8C3FF514DC04682E207907641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6217824273041,-34.9065707697958]}",0101000020E6100000CD3F0B91964F4DC030E4CF820A7441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6206187296934,-34.906886470069]}",0101000020E6100000B5A83D6F704F4DC0D11019DB147441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6199147392798,-34.9069175008628]}",0101000020E6100000EEC1BD5D594F4DC0143067DF157441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6174481793943,-34.9048492077811]}",0101000020E610000096BCBC8A084F4DC0A19D4D19D27341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7454762760493,-35.0513669619243]}",0101000020E6100000A7C940C46B5F4DC0AAC74E31938641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.5120906020731,-34.9094260075907]}",0101000020E61000001E3F522F8C414DC0F45D4812687441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6901105650205,-34.9747598470624]}",0101000020E610000090B1018B55584DC0234B40EEC47C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7192805522036,-34.9109354366671]}",0101000020E6100000822E9862115C4DC051A04A88997441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.7139032862838,-34.9147859620517]}",0101000020E6100000458CD12E615B4DC00CEDD6B4177541C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6628433470814,-34.9231033960496]}",0101000020E6100000F50A010DD8544DC0036E8840287641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2243742600903,-34.877667686832]}",0101000020E61000007893B64BB81C4DC084D92D6A577041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2209676824506,-34.9274909362037]}",0101000020E610000091CC44AB481C4DC0622AE305B87641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4867518866092,-34.8427551631955]}",0101000020E61000006120C5E24D3E4DC0DC3AB466DF6B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4862990315489,-34.839931500387]}",0101000020E61000001C4AF20B3F3E4DC06B851AE0826B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4852449319838,-34.8352461087993]}",0101000020E6100000C5B584811C3E4DC0BDB33058E96A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4908312233205,-34.8297477388468]}",0101000020E61000003B02BA8ED33E4DC07523852C356A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4921909941328,-34.8275419339686]}",0101000020E6100000CD974F1D003F4DC0553BE3E4EC6941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4912461798499,-34.828915462118]}",0101000020E6100000BD5EA227E13E4DC00479E0E6196A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4951096033548,-34.8260195739113]}",0101000020E61000001C2C61C05F3F4DC004E76702BB6941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4968402257242,-34.8233255699137]}",0101000020E61000005269E475983F4DC0B85E76BB626941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4973154449836,-34.8209250321637]}",0101000020E61000000D005208A83F4DC032CE4A12146941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4989446462149,-34.8179491749836]}",0101000020E6100000E8000D6BDD3F4DC0222CFE8EB26841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4987682686618,-34.8692828095084]}",0101000020E6100000AF177DA3D73F4DC020E8BAA8446F41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4846367398813,-34.8562909678268]}",0101000020E6100000751DA293083E4DC0905643F19A6D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.488416601793,-34.8503508992347]}",0101000020E61000001CC3696F843E4DC02D2B5B4CD86C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4878938455717,-34.8471034445708]}",0101000020E61000003353374E733E4DC05D61BBE26D6C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2921707765013,-34.6895889434037]}",0101000020E6100000BFF51CDA65254DC013CD5373445841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.5900637308732,-34.9426943223259]}",0101000020E6100000F8535535874B4DC0D9412235AA7841C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.5020406205971,-34.8043611822566]}",0101000020E6100000385DF7DD42404DC069FBA54EF56641C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6509052511228,-34.9468254022774]}",0101000020E6100000F92EFFDC50534DC0D2E62493317941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.6324204391177,-34.9532980850215]}",0101000020E610000094AA2727F3504DC0D740F1AB057A41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2724777371467,-34.7581596141433]}",0101000020E61000006EF7EC8CE0224DC063F2CD5F0B6141C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2752243187003,-34.7402290047414]}",0101000020E6100000DDF0EB8C3A234DC02375F3D2BF5E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2751468277176,-34.7402441435573]}",0101000020E61000009152E10238234DC032D1F151C05E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2617896796546,-34.7523862580065]}",0101000020E61000000246005382214DC07E0C62314E6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2607865540351,-34.7527681850231]}",0101000020E610000099682C7461214DC05D1238B55A6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2611169587504,-34.7517900446623]}",0101000020E6100000C721CF476C214DC03BA4FBA73A6041C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2164978905266,-34.8374701638817]}",0101000020E61000007DBBEF33B61B4DC0AD9FEA38326B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2153093407828,-34.8372129472922]}",0101000020E6100000C297A8418F1B4DC02F343ACB296B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2043186229679,-34.8264197854169]}",0101000020E61000002CCED51C271A4DC0FD909F1FC86941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2159542179349,-34.8369930250503]}",0101000020E610000055BB4763A41B4DC01BC96296226B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2158638711938,-34.8372176046533]}",0101000020E61000002395656DA11B4DC085CF4BF2296B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2046701745654,-34.8262355762295]}",0101000020E6100000CF1CDDA1321A4DC040595D16C26941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2048785563817,-34.8261373767229]}",0101000020E6100000D0A7E575391A4DC096839BDEBE6941C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2276341015987,-34.7173187529304]}",0101000020E61000000CE93E1D231D4DC06152D419D15B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.2137512922339,-34.7322374708313]}",0101000020E6100000A6CFCC335C1B4DC021101BF5B95D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4714335143422,-34.7365676134718]}",0101000020E61000004C2BF3EE573C4DC0BA93F9D8475E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4691094983841,-34.7393155442258]}",0101000020E6100000C4E6B0C70B3C4DC0E9EF49E4A15E41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4837844822958,-34.7780122270397]}",0101000020E6100000EBE260A6EC3D4DC0088397E7956341C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4696246424196,-34.7708530453199]}",0101000020E6100000424B08A91C3C4DC0E6D50550AB6241C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4832992388008,-34.7274891232693]}",0101000020E61000005C6ADCBFDC3D4DC09751145D1E5D41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4826233183098,-34.7241361624001]}",0101000020E6100000BB36D499C63D4DC004AE677EB05C41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4693934497995,-34.7119558446633]}",0101000020E610000037ECA515153C4DC02E837E5E215B41C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4973560854217,-34.7854161431828]}",0101000020E610000022AD3C5DA93F4DC0385C2484886441C0
Angulo AT,"{""type"":""Point"",""coordinates"":[-58.4577768544307,-34.6992676596226]}",0101000020E6100000A652956E983A4DC05D9D489A815941C0
